,keyword,title,privious_time,view,video_url,comment,like_count,dislike_count,tag
101,music,"
Pop Hits 2020 🏆Top 40 Popular Songs 2020 🏆 Best English Music Playlist 2020
",1:07:57,52589,b2ZdfWXp9BU,"[""commentCount': '32'}""]",479,46,"Pop Hits 2020 🏆Top 40 Popular Songs 2020 🏆 Best English Music Playlist 2020
➡ English Songs Fanpage:  https://bitly.com.vn/DkK9Y"
102,music,"
Top Hits 2020 💎 Top 40 Popular Songs Playlist 2020 💎 Best English Music Collection 2020
",1:05:50,112367,uafZWumfQNg,"[""commentCount': '59'}""]",930,65,"Top Hits 2020 💎 Top 40 Popular Songs Playlist 2020 💎 Best English Music Collection 2020
Follow me and more songs at:
➡ Time Music Fanpage:  https://bitly.com.vn/DkK9Y"
103,music,"
Best Music Mix 2020 ♫ Best of EDM 2020 ♫ Gaming Music Trap, Bass, House, Dubstep
",1:11:38,12600,2p0MocW-_Fo,"[""commentCount': '33'}""]",513,14,"Best Music Mix 2020 ♫ Best of EDM 2020 ♫ Gaming Music Trap, Bass, House, Dubstep
⚡Stream On Spotify: https://lnk.to/7evenID/spotify
👉  Submit DEMO to 7even Records: https://bit.ly/7rcsubmit
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
▶️Tracklist: https://anime.goodfon.com/other-anime/wallpaper-mai-okuma-artist-princes-princess-girl-tiara-jewelry-crows-b.html
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
♦ All rights belong to their respective owners. If any owner of track/background used in this mix is unhappy,please do not report us,take your time to contact us via mail 
✉ ♦ 7evencloudmedia@gmail.com ♦ ✉
We will provide you proper credits or remove the video if you demand.

▶️Thumbnail Character:

▶️NoCopyrightSounds / NCS -
https://youtube.com/NoCopyrightSounds
https://soundcloud.com/nocopyrightsounds
https://instagram.com/nocopyrightsounds
https://facebook.com/NoCopyrightSounds
https://twitter.com/NCSounds

▶️ Magic Music / Magic Records
https://www.youtube.com/channel/UCp6_KuNhT0kcFk-jXw9Tivg
https://www.instagram.com/magicmusicsquad/

▶️ Follow Monstercat
Spotify: https://monster.cat/2biZbkd
Apple: https://apple.co/2xiKWTO
Facebook: https://facebook.com/monstercat
Twitter: https://twitter.com/monstercat
Instagram: https://instagram.com/monstercat

◢Please Share this Mix on Social sites (Facebook, Google +, Twitter etc.) to more person could listen it!"
104,music,"
Beautiful Relaxing Music •  Peaceful Piano Music & Guitar Music | Sunny Mornings by Peder B. Helland
",3:03:39,76832671,hlWiI4xVXKY,"[""commentCount': '16011'}""]",553393,33021,"Beautiful relaxing music by Peder B. Helland. Enjoy peaceful piano music and guitar music (""Sunny Mornings ★151"") with birds singing in the background. Stream or download this music: https://soothingrelaxation.lnk.to/sunny-morningsYL 
Listen to more relaxing music: https://www.youtube.com/watch?v=9uIk_91GQYI&list=PLQ_PIlf6OzqI5e0fYBXTN8cSjgEBD-Seh&index=4
This music can be used as morning music, sleep music, study music, yoga music and more. Stream or download music from Soothing Relaxation: https://soothingrelaxation.lnk.to/listenYL
 
Follow Soothing Relaxation on...
Facebook: @SoothingRelaxation
Instagram: @soothing.relaxation (notice the dot!)
Soundcloud: @SoothingRelaxation

Follow Peder B. Helland on...
Facebook: @PederBHelland
Instagram: @PederBHelland

------------------------------------------------------------------------------
~Recommended playlists from Soothing Relaxation~
Piano Music ► https://www.youtube.com/watch?v=lCOF9LN_Zxs&index=1&list=PLQ_PIlf6OzqIbDAB-ErHx6LYIsseKs8Eg
Sleep Music ► https://www.youtube.com/watch?v=MN_JP4gyBNI&index=2&list=PLQ_PIlf6OzqIeQygYMd8DccQ3XnJlSGcG
Celtic Music ► https://www.youtube.com/watch?v=BiqlZZddZEo&list=PLQ_PIlf6OzqLhEYzczrT-qGZy2lhx_Gga&index=1
Romantic Music ► https://www.youtube.com/watch?v=aXYtJB7Qslk&list=PLQ_PIlf6OzqI5e0fYBXTN8cSjgEBD-Seh&index=1
Harp Music ► https://www.youtube.com/watch?v=7TO_oHxuk6c&list=PLQ_PIlf6OzqIhLKzweFz88-N8zntaZm-K&index=1

------------------------------------------------------------------------------
Music by Peder B. Helland: https://soothingrelaxation.lnk.to/listenYL
Stock media licensed from Pond5. 

------------------------------------------------------------------------------
I am a composer from Norway and I started this channel with a simple vision: to create a place that you can visit whenever you want to sit down and relax. I compose music that can be labeled as for example: sleep music, calm music, yoga music, study music, peaceful music, beautiful music and relaxing music. I love to compose music and I put a lot of work into it. 

Thank you very much for listening and for leaving feedback. All your warm support really inspires me to work even harder on my music. If you enjoy my work, I would be very happy if you decided to subscribe and join our community. Have a wonderful day or evening!

~Peder B. Helland

------------------------------------------------------------------------------
~My other channels~
Peder B. Helland ► https://www.youtube.com/user/MusicLoverOriginals
Soothing Lullabies ► https://www.youtube.com/channel/UC5bksAOJAJtF0IWMXTokvIA
Soothing Tutorials ►https://www.youtube.com/channel/UCMKyhgW30pNIBu9NMeiGf9Q


#piano
#relax 
#guitar
#sleep"
105,music,"
New Songs 2020 🏆 Top 40 Popular Songs Playlist 2020 🏆 Best english Music Collection 2020
",57:23,153574,mOD15M_cJeQ,"[""commentCount': '62'}""]",1081,115,"New Songs 2020 🏆 Top 40 Popular Songs Playlist 2020 🏆 Best english Music Collection 2020
Follow me and more songs at:
➡ Time Music Fanpage:  https://bitly.com.vn/DkK9Y"
106,music,"
New Songs 2020 🏆Top 40 Popular Songs Playlist 2020 🏆 Best English Music Collection 2020
",1:55:12,578137,rAkmuidtWzw,"[""commentCount': '183'}""]",3747,416,"New Songs 2020 🏆Top 40 Popular Songs Playlist 2020 🏆 Best English Music Collection 2020
➡Time Music Fanpage:  https://bitly.com.vn/DkK9Y
➡  Ariana Grande Best Songs 2020 : https://bit.ly/3jbVJGT
➡ Justin Bieber Greatest Hits 2020 : https://bit.ly/3gsMIal  
➡ Justin Bieber Greatest Hits 2020 : https://bit.ly/3grxTVA
➡ Ed Sheeran Greatest Hits 2020 : https://bit.ly/31oueng
➡ Best Songs Of Billie Eilish 2020 : https://bit.ly/2Yqypgk
➡ Eminem Playlist 2020 : https://bit.ly/2FIZZPs"
107,music,"
BTS (방탄소년단) 'Dynamite' Official MV (B-side)
",3:48,37711721,BV2FdDmGiW0,"[""commentCount': '367146'}""]",5654556,86792,"BTS (방탄소년단) 'Dynamite' Official MV (B-side)


Credits:
Director: Yong Seok Choi (Lumpens)
Assistant Director/Edit: Jihye Yoon (Lumpens)

Director of Photography: Hyunwoo Nam (GDW)
B Camera Operator: Eumko
Focus Puller: Sangwoo Yun, Youngwoo Lee
2nd AC: Eunki Kim
3rd AC: Kyuwon Seo
DIT: Eunil Lee

Gaffer: Song Hyunsuk
Lighting Crew: Choi Jung Hyun, Hwang Uigyu, Kim Hyun Ju, Park Cheonil, Park Yeonghwan, Yeom Jaehyeok

Jimmy Jib Operator: Youngjung Kim
Jimmy Jib Assistant: Hyun in Kim, Sung Hoon Kim

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art Team: Yeri Kang (MU:E)
Art-team Manager: ilho Heo (MU:E)

Producer: Emma Sungeun Kim (GE Production)
Location Manager: Ji Hoon Han

VFX STUDIO: PLASTIC BEACH
VFX Supervisor: Ohzeon
VFX Assistant Supervisor: Jojeem
VFX Project Manager: Chanyoung Song, Jieun Jeong
VFX Producer: Kyutae Jang
3D Artist: Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon
2D Artist: Gihoon Jang, Hyunjun Lee

Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Jung Su Jung
Brand Experience Design: Kris Seongmin Gim, Hyeri Lee
Performance Directing: Son Sung Deuk, Lee Ga Hun, Lee Byung Eun, Park Hyewon
Artist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min

Big Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com


#BTS #방탄소년단 #BTS_Dynamite #Dynamite #MV #Bside"
108,music,"
BTS (방탄소년단) 'Dynamite' Official MV (B-side)
",3:48,37711721,BV2FdDmGiW0,"[""commentCount': '367147'}""]",5654557,86792,"BTS (방탄소년단) 'Dynamite' Official MV (B-side)


Credits:
Director: Yong Seok Choi (Lumpens)
Assistant Director/Edit: Jihye Yoon (Lumpens)

Director of Photography: Hyunwoo Nam (GDW)
B Camera Operator: Eumko
Focus Puller: Sangwoo Yun, Youngwoo Lee
2nd AC: Eunki Kim
3rd AC: Kyuwon Seo
DIT: Eunil Lee

Gaffer: Song Hyunsuk
Lighting Crew: Choi Jung Hyun, Hwang Uigyu, Kim Hyun Ju, Park Cheonil, Park Yeonghwan, Yeom Jaehyeok

Jimmy Jib Operator: Youngjung Kim
Jimmy Jib Assistant: Hyun in Kim, Sung Hoon Kim

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art Team: Yeri Kang (MU:E)
Art-team Manager: ilho Heo (MU:E)

Producer: Emma Sungeun Kim (GE Production)
Location Manager: Ji Hoon Han

VFX STUDIO: PLASTIC BEACH
VFX Supervisor: Ohzeon
VFX Assistant Supervisor: Jojeem
VFX Project Manager: Chanyoung Song, Jieun Jeong
VFX Producer: Kyutae Jang
3D Artist: Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon
2D Artist: Gihoon Jang, Hyunjun Lee

Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Jung Su Jung
Brand Experience Design: Kris Seongmin Gim, Hyeri Lee
Performance Directing: Son Sung Deuk, Lee Ga Hun, Lee Byung Eun, Park Hyewon
Artist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min

Big Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com


#BTS #방탄소년단 #BTS_Dynamite #Dynamite #MV #Bside"
109,music,"
Luis Fonsi - Despacito ft. Daddy Yankee
",4:42,6935607098,kJQP7kiw5Fk,"[""commentCount': '3507815'}""]",39487998,4680754,"“Despacito” disponible ya en todas las plataformas digitales: https://UMLE.lnk.to/DOoUzFp 
“Imposible” disponible ya en todas las plataformas digitales: https://UMLE.lnk.to/IMPOSIBLEFp
“Calypso” disponible ya en todas las plataformas digitales: https://UMLE.lnk.to/CLYPSFp
Echame La Culpa disponible ya en todas las plataformas digitales: https://UMLE.lnk.to/ELCFp


Best of Luis Fonsi / Lo mejor Luis Fonsi: https://goo.gl/KLWPSa 
Subscribe here: https://goo.gl/nkhcGc
Sigue a Luis Fonsi: 
Official Site: http://www.luisfonsi.com/ 
Facebook: https://www.facebook.com/luisfonsi/ 
Twitter: https://twitter.com/LuisFonsi 
Instagram: https://www.instagram.com/luisfonsi

#LuisFonsi #Despacito #Imposible #Calypso #EchamelaCulpa #NadaEsImposible #NothingisImpossible #LF


Music video by Luis Fonsi performing Despacito. (C) 2017 Universal Music Latino"
110,music,"
Imagine Dragons - Believer
",3:37,1608024267,7wtfhZwyrcc,"[""commentCount': '484630'}""]",13969031,393666,"Get Origins, ft. Natural, Zero, Machine and Bad Liar, out now: http://smarturl.it/OriginsID

Get Evolve, ft. Believer, Thunder, Whatever It Takes and Walking The Wire, out now: http://smarturl.it/EvolveID 

Directed by Matt Eastin

Shop Imagine Dragons: http://smarturl.it/ImagineDragonsShop
Sign up for email updates: http://smarturl.it/ID_Email
Listen to Imagine Dragons on Spotify: http://smarturl.it/ID_Discography
Catch Imagine Dragons on tour: http://imaginedragonsmusic.com/tour

Follow Imagine Dragons:
Facebook: https://www.facebook.com/ImagineDragons
Twitter: https://twitter.com/Imaginedragons
Instagram: https://www.instagram.com/imaginedragons


Music video by Imagine Dragons performing Believer. (C) 2017 KIDinaKORNER/Interscope Records

http://vevo.ly/m2Fsyf"
111,music,"
Best Music Mix 2020 ♫ Best of EDM Remix & Cover Popular Songs ♫ Gaming Music Trap, Bass, House
",1:12:10,86754,RC6ju4-1imU,"[""commentCount': '93'}""]",1639,53,"Best Music Mix 2020 ♫ Best of EDM Remix & Cover Popular Songs ♫ Gaming Music Trap, Bass, House
⚡Stream On Spotify: https://lnk.to/7evenID/spotify
👉  Submit DEMO to 7even Records: https://bit.ly/7rcsubmit
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
▶️Tracklist:
00:00 Waiting For Love — Romy Wave Cover - Phong Max Remix
01:55 Gabbie June - American Dream (Not Your Dope Remix)
05:24 TheFatRat - Monody (feat. Laura Brehm) [BIMONTE Edit]
09:48 Alan Walker vs Coldplay - Hymn For The Weekend [Remix]
13:32 Albert Vishi ft. Ane Flem - Zombie (The Cranberries Cover)
17:35 Arc North - Meant To Be (feat. Krista Marina) [RetroVision Remix]
21:11 Black Eyed Peas - Where Is The Love (BCX feat. Ellena Soule Remix)
26:27 Cadmium - Darkness (feat. Frances Leone) (ELPORT Remix)
29:19 Culture Code feat. Karra - Make Me Move (James Roche Remix) [NCS Release]
32:59 Dominick Soth - Chasing (feat. Max Landry) [Skylike Remix]
35:28 Fall Out Boy - Centuries (Oddcube & B3LLA Remix)
38:46 Lennart Schroot & Unknown Brain - Kuyenda (feat. Sru) [NCS Release]
41:41 MAAZ - CloudStar [K-391 Summertime Remix]
44:58 Marina and the Diamonds - Immortal (MewOne!, Syberian Beast Remix)
48:33 Nightcore - Keep On (Fayces Remix)
51:46 Rival & Cadmium - Daily (feat. Jon Becker) (Vindu Remix)
55:18 Rival x Cadmium - Seasons (feat. Harley Bird) [Futuristik & Whogaux Remix] [NCS Release]
58:29 Rogers & Dean - No Doubt (Rival x Cadmium Remix) [NCS Release]
01:01:52 Sabai & Hoang - Million Days (Lyrics) Ayon Remix
01:05:17 Warriyo feat. Laura Brehm - Mortals ( RIVAL Remix )
01:08:57  [Non Copyrighted Music] TheFatRat - Fly Away feat. Anjulie (VAVO Remix) [Trap]
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
♦ All rights belong to their respective owners. If any owner of track/background used in this mix is unhappy,please do not report us,take your time to contact us via mail 
✉ ♦ 7evencloudmedia@gmail.com ♦ ✉
We will provide you proper credits or remove the video if you demand.

▶️Thumbnail Character: https://www.deviantart.com/wlop/art/Hawk-849834212

▶️NoCopyrightSounds / NCS -
https://youtube.com/NoCopyrightSounds
https://soundcloud.com/nocopyrightsounds
https://instagram.com/nocopyrightsounds
https://facebook.com/NoCopyrightSounds
https://twitter.com/NCSounds

▶️ Magic Music / Magic Records
https://www.youtube.com/channel/UCp6_KuNhT0kcFk-jXw9Tivg
https://www.instagram.com/magicmusicsquad/

▶️ Follow Monstercat
Spotify: https://monster.cat/2biZbkd
Apple: https://apple.co/2xiKWTO
Facebook: https://facebook.com/monstercat
Twitter: https://twitter.com/monstercat
Instagram: https://instagram.com/monstercat

◢Please Share this Mix on Social sites (Facebook, Google +, Twitter etc.) to more person could listen it!"
112,music,"
Roddy Ricch - The Box [Official Music Video]
",3:33,221328748,UNZqm3dxd2w,"[""commentCount': '152724'}""]",4462681,103396,"Roddy Ricch - The Box
Stream/Download - https://roddyricch.lnk.to/PleaseExcuseMeForBeingAntisocial
Get official merch here: http://smarturl.it/RoddyRicchStore
Don't wear no shoes in my house floor mat: http://ricchessentials.com

Follow Roddy Ricch
https://instagram.com/roddyricch
https://twitter.com/roddyricch
https://soundcloud.com/roddyricch
https://facebook.com/RoddyRicch/
http://roddyricch.com"
113,music,"
Relaxing Sleep Music: Deep Sleeping Music, Relaxing Music, Stress Relief, Meditation Music ★68
",3:00:22,206862326,1ZYbU82GVz4,"[""commentCount': '83539'}""]",1291648,106479,"Relaxing sleep music for deep sleeping and stress relief. Fall asleep to beautiful nature videos and use the relaxing music (""Flying"" by Peder B. Helland) as sleeping music, soothing meditation music, relaxation music, study music and more. Our sleep playlists: https://soothingrelaxation.lnk.to/sleepYL
Listen to more: https://www.youtube.com/watch?v=6zGQSWib32E&list=PLQ_PIlf6OzqIeQygYMd8DccQ3XnJlSGcG&index=2
Stream or download this track: https://soothingrelaxation.lnk.to/FlyingYL

💿 Track information:
Title: Flying 
Composer: Peder B. Helland
Index: ★68
Album: Flying
Download this music: https://soothingrelaxation.com/products/flying-album
License: https://soothingrelaxation.com/products/flying-license

Follow Soothing Relaxation on...
Our website: https://soothingrelaxation.com
Facebook: https://www.facebook.com/SoothingRelaxation/
Instagram: https://www.instagram.com/soothing.relaxation/ 
Spotify: https://open.spotify.com/playlist/4AyG5SW1hu3toT9kd9PSXR

Follow Peder B. Helland on...
Facebook: https://www.facebook.com/SoothingRelaxation/
Instagram: https://www.instagram.com/soothing.relaxation/ 
Spotify: https://open.spotify.com/playlist/4AyG5SW1hu3toT9kd9PSXR

Listen to more relaxing music: https://www.youtube.com/playlist?list=PLQ_PIlf6OzqL3BE0rB6clb9IzLLkkSKUF

See what equipment I use: https://soothingrelaxation.com/pages/resources

📜 Message from the composer and creator of Soothing Relaxation:
""I am a composer from Norway and I started this channel with a simple vision: to create a place that you can visit whenever you want to sit down and relax. I compose music that can be labeled as for example: sleep music, calm music, yoga music, study music, peaceful music, beautiful music and relaxing music. I love to compose music and I put a lot of work into it. 

Thank you very much for listening and for leaving feedback. Every single day I am completely astonished by all your warm support and it really inspires me to work even harder on my music. If you enjoy my work, I would be very happy if you decided to subscribe and join our community. Have a wonderful day or evening!""

- Peder B. Helland, composer for Soothing Relaxation

© Copyright:
Music composed by Peder B. Helland. 
Footage licensed from:
• Videoblocks: Various artists

☀️ Relevant hashtags:
#relaxingmusic, #relax, #soothingrelaxation, #music, #sleep"
114,music,"
Music Hits 2020 💙 Top 40 Popular Songs Playlist 2020 💙 Best english Music Collection 2020
",1:59:00,181936,QdGW6KejjaQ,"[""commentCount': '90'}""]",1340,165,"Music Hits 2020 💙 Top 40 Popular Songs Playlist 2020 💙 Best english Music Collection 2020
Follow me and more songs at:
➡ Time Music Fanpage:  https://bitly.com.vn/DkK9Y"
115,music,"
Princess Nokia - I Like Him (Official Music Video)
",3:25,210947,j_rXSJm-7zg,"[""commentCount': '1005'}""]",19019,321,"IG: https://www.instagram.com/princessnokia/
Facebook: https://www.facebook.com/princessnokia92

Listen to ‘I Like Him': https://platoon.lnk.to/ilikehim

Video Credits:

Director: Sebastian Sdaigui (@ssdaigui)
Creative Director: Robot MoonJuice (robotmoonjuice) 
Production Company: Bellanoir Films (@bellanoirfilms)
Executive Producer: Chelsea Sdaigui (@chelsea189) 
Producer: Mariah Morgenstern (@mariahsalive)
Production Manager: Jami Arceo @jamiarceoo

1st AD: Erik Mateo ""E Class"" (@allminds)
2nd AD: Anthony Hayward (@nutty91)
2nd 2nd AD: Kailyn Bueno
AD PA: Vivica Price (@_vivicaprice)

Cinematographer: Tehillah De Castro (@tehillahdecastro)
Steadicam: Jose Espinoza (@noswayjose)
1st AC: Ariel Pomerantz (@shutup.ariel)
2nd AC: Jacob Laureanti (@jlaureanti)
BTS Photographer: Lottie Abrahams (@hottiebaberahams)

Production Designer: Miranda Lorenz (@mirandalorenz)
Art Director: Natalia Brito (@nnnicte)
Leadman: Daniel Oregel (@daniel.oregel.3)
Set Dresser: Devon Rosenberg (@devonrosenberg)
Art PA: Chris Cranston (@crannyvision) 

Beauty: Marlaine Reiner (@mjr_makeup)
Beauty: Wendy Martinez (@wendyluxmakeup)
Beauty Assistant: (@dollieanderson)
Styling: Kenn Law (@kennlaw)
Stylist Assistant: Nikeisha Wilson 

Artist Stylist: Soki (@sokimak)
Artist Stylist: Erik Ziemba (@erikziemba)
Artist Stylist Assistant: Katie Workman (@katieworkmanstylist)
Artist Make-up: Scott Osbourne (@thescottedit)
Artist Hair: Iggy Rosales (@hairbyiggy)
Artist Nails: Astrid Curet (@astridcuret)

Gaffer: Ant Boyd (@electrick_child, @antslamps)
Best Boy Electric: Greg Green (@wellzmobsdym)
Electric: Aji Bass (@ajna.dov)

Key Grip: John Owen (@p1nball)
BBG: Chris Hartsell
Swing: Aiden Dejong (@aiden.dj)
Grip: Jaan Utno (@utnoframes)

Truck Production Assistant: Dylan Silverglate (@dslvergl8)
Production Assistant: Mallory Chevalier (@mallory.chevalier)
Production Assistant: Jesse Hallen (@j.f.hallen)
Production Assistant: Adrian Gomez (@oi_drian1969)
Production Assistant: Cesar Mojica (@_ce36_)
Production Assistant: Graham Bishop (@grahamshandprint)
Production Assistant: Joe Vizzini (@itsvizzini)
Production Assistant: Cason Warner (@casonwarner)
Production Assistant: Victoria Gluchoski (@victoriaglu)

Casting Director: Copelan Cash/Esprit Casting (@espritcasting)

Editor: Sofia Kerpan (@sofia_kerpan)
Assistant Editor: Aja Garman 
Color Producer: Evan Bauer (@evbauer)
Colorist: Josh Bohoskey (@breezus_christ)
VFX: Jackie Dunnett (@jackie_dunnett)
Sound Designer: Christian Stropko (@cstropko)
Composer: Gavin Brivik (@gavinbrivik)

Track Credits:
Produced by Powers Pleasant 
Mixed by Tyler Dopps 
Mastered by Joe LaPorta

Lyrics:

I like him 
Like him too 
He my man 
He my boo 
He my type
He so cute 
I want him
Want him too
(x2)

Hop in the whip hop in the truck 
I do whatever i want 
I’m not a hoe i’m not a slut 
I like to fuck and i sure like to suck 
I am that bold 
Freezy like ice 
I'm not a wife so 
Talk to me nice 
You ain’t my type 
I don’t like you 
You a broke boy 
Look at your shoes 
I'm the player 
I am the pimp 
All them boys 
Make em the trick 
All them boys 
They on my shit 
But all them boys make me sick

I do not see you taming me 
Less then there entertaining me 
They just tryna pa play with me
Play with me you pay the fee 

I like him 
Like him too 
He my man 
He my boo 
He my type
He so cute 
I want him
Want him too
(x2)

Dibble in this, dibble in that
Get all the head like i am a brat 
Play with his balls when he up to bat 
Make daddy real proud like i'm Kayla Pratt 
I'm taking a shower, he making the bed
When i leave the city, i leave him on read 
Go get the next, like i get the bread 
He coming with questions, i call him the feds 
He let me plead the fifth, 
Cause he know this box a gift
Eating breakfast noyt @ tiffs 
When i curve him he get stiff 

I go beast mode 
Ball like free throw
Game like cheat code 
Pounds like kilo 

I do not see you taming me 
Less then entertaining me 
They just tryna plpllay with me
You play with me you pay the fee 

I like him 
Like him too 
He my man 
He my boo 
He my type
He so cute 
I want him
Want him too
(x2)

http://vevo.ly/BFUvFD"
116,music,"
Top Songs 2020 🏆 New Popular Songs Playlist 2020 🏆 Best English Music Collection 2020
",,6507,631cIS7YgJ4,"[""commentCount': '0'}""]",91,8,"Top Songs 2020 🏆 New Popular Songs Playlist 2020 🏆 Best English Music Collection 2020
Follow me and more songs at:
➡ Time Music Fanpage:  https://bitly.com.vn/DkK9Y"
